InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565664,47590A,BLUE HAPPY BIRTHDAY BUNTING,4,9/5/2011 17:36,5.45,13211,United Kingdom
575756,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,11/11/2011 10:48,2.95,18118,United Kingdom
570672,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,10/11/2011 14:52,9.95,12536,France
554415,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/24/2011 12:10,1.69,18202,United Kingdom
565198,47566,PARTY BUNTING,6,9/1/2011 16:18,4.95,16729,United Kingdom
541223,21982,PACK OF 12 SUKI TISSUES,12,1/14/2011 14:39,0.29,17954,United Kingdom
569897,23229,VINTAGE DONKEY TAIL GAME,1,10/6/2011 16:01,3.75,17813,United Kingdom
565915,22572,ROCKING HORSE GREEN CHRISTMAS,5,9/7/2011 15:52,0.85,15752,United Kingdom
572964,23395,BELLE JARDINIERE CUSHION COVER,4,10/27/2011 10:41,3.75,12630,Finland
552265,22776,SWEETHEART CAKESTAND 3 TIER,4,5/8/2011 11:41,9.95,14161,United Kingdom
578621,84879,ASSORTED COLOUR BIRD ORNAMENT,8,11/24/2011 15:26,1.69,13719,United Kingdom
547940,22499,WOODEN UNION JACK BUNTING,4,3/28/2011 14:43,5.95,16814,United Kingdom
562711,23170,REGENCY TEA PLATE ROSES,2,8/8/2011 14:53,1.65,16788,United Kingdom
564353,21495,SKULLS AND CROSSBONES WRAP,25,8/24/2011 15:08,0.42,15764,United Kingdom
573035,23198,PANTRY MAGNETIC  SHOPPING LIST,12,10/27/2011 13:43,1.45,12433,Norway
570181,22456,NATURAL SLATE CHALKBOARD LARGE,6,10/7/2011 14:28,4.95,16354,United Kingdom
542863,20727,LUNCH BAG  BLACK SKULL.,10,2/1/2011 11:58,1.65,13494,United Kingdom
550532,85114C,RED ENCHANTED FOREST PLACEMAT,1,4/19/2011 11:02,1.65,14606,United Kingdom
545688,22829,SWEETHEART WIRE WALL TIDY,1,3/6/2011 12:42,9.95,16033,United Kingdom
547069,21917,SET 12 KIDS  WHITE CHALK STICKS,3,3/20/2011 13:52,0.42,16710,United Kingdom
580048,22659,LUNCH BOX I LOVE LONDON,1,12/1/2011 12:53,1.95,12748,United Kingdom
551058,22139,RETROSPOT TEA SET CERAMIC 11 PC,2,4/26/2011 12:07,4.95,14606,United Kingdom
564559,22111,SCOTTIE DOG HOT WATER BOTTLE,3,8/26/2011 9:37,4.95,15811,United Kingdom
547867,85049E,SCANDINAVIAN REDS RIBBONS,2,3/27/2011 13:56,1.25,13357,United Kingdom
552168,23078,ICE CREAM PEN LIP GLOSS,24,5/6/2011 12:28,1.25,13880,United Kingdom
562918,22838,3 TIER CAKE TIN RED AND CREAM,1,8/10/2011 13:51,14.95,15615,United Kingdom
541839,22620,4 TRADITIONAL SPINNING TOPS,2,1/23/2011 11:15,1.25,17769,United Kingdom
561894,21975,PACK OF 60 DINOSAUR CAKE CASES,1,7/31/2011 15:00,0.55,14456,United Kingdom
546502,22520,CHILDS GARDEN TROWEL BLUE,1,3/14/2011 11:46,0.85,16005,United Kingdom
567865,23507,MINI PLAYING CARDS BUFFALO BILL,20,9/22/2011 14:11,0.42,17311,United Kingdom
554415,23161,REGENCY CAKE FORK,12,5/24/2011 12:10,1.25,18202,United Kingdom
554105,22551,PLASTERS IN TIN SPACEBOY,2,5/22/2011 14:04,1.65,14711,United Kingdom
542275,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,1/27/2011 10:18,4.95,13089,United Kingdom
571682,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,10/18/2011 14:00,4.95,14179,United Kingdom
540187,22570,FELTCRAFT CUSHION RABBIT,8,1/5/2011 13:53,3.75,15358,United Kingdom
570846,22197,POPCORN HOLDER,3,10/12/2011 14:33,0.85,13983,United Kingdom
573905,84997A,CHILDRENS CUTLERY POLKADOT GREEN,1,11/1/2011 15:06,4.15,16971,United Kingdom
575602,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,11/10/2011 12:27,2.08,17059,United Kingdom
568226,22203,MILK PAN RED RETROSPOT,2,9/26/2011 10:39,3.75,16719,United Kingdom
571779,23350,ROLL WRAP VINTAGE SPOT,2,10/19/2011 11:27,1.25,12748,United Kingdom
537135,22534,MAGIC DRAWING SLATE SPACEBOY,2,12/5/2010 12:35,0.42,17059,United Kingdom
536973,82552,WASHROOM METAL SIGN,6,12/3/2010 13:43,1.45,17787,United Kingdom
574714,22737,RIBBON REEL CHRISTMAS PRESENT,2,11/6/2011 14:29,1.65,15427,United Kingdom
573335,85152,HAND OVER THE CHOCOLATE   SIGN,2,10/30/2011 11:35,2.1,15059,United Kingdom
565579,21976,PACK OF 60 MUSHROOM CAKE CASES,1,9/5/2011 12:35,0.55,18283,United Kingdom
541489,48187,DOORMAT NEW ENGLAND,2,1/18/2011 13:38,7.95,15023,United Kingdom
558916,22969,HOMEMADE JAM SCENTED CANDLES,24,7/5/2011 09:33,1.45,16985,United Kingdom
572544,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,10/24/2011 16:34,2.1,16023,United Kingdom
551816,21468,BUTTERFLY CROCHET FOOD COVER,1,5/4/2011 11:50,3.75,15906,United Kingdom
576649,84051,ASS COLOUR GLOWING TIARAS,1,11/16/2011 10:32,0.85,16008,United Kingdom
558067,22905,CALENDAR IN SEASON DESIGN,6,6/24/2011 15:51,2.95,14156,EIRE
577411,72741,GRAND CHOCOLATECANDLE,9,11/20/2011 11:00,1.45,17387,United Kingdom
565414,23227,FILIGREE HEART BUTTERFLY WHITE,24,9/4/2011 11:54,1.25,15046,United Kingdom
558562,20725,LUNCH BAG RED RETROSPOT,20,6/30/2011 13:28,1.65,16401,United Kingdom
565649,22630,DOLLY GIRL LUNCH BOX,2,9/5/2011 16:27,1.95,16712,United Kingdom
573773,23320,GIANT 50'S CHRISTMAS CRACKER,12,11/1/2011 10:21,2.89,13327,United Kingdom
580673,21326,AGED GLASS SILVER T-LIGHT HOLDER,48,12/5/2011 14:30,0.65,13089,United Kingdom
569261,22429,ENAMEL MEASURING JUG CREAM,1,10/3/2011 11:34,4.25,17321,United Kingdom
559032,23241,TREASURE TIN GYMKHANA DESIGN,6,7/5/2011 14:53,2.08,17511,United Kingdom
580695,22487,WHITE WOOD GARDEN PLANT LADDER,1,12/5/2011 16:03,9.95,13230,United Kingdom
579161,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,11/28/2011 13:56,2.95,17379,United Kingdom
573578,23215,JINGLE BELL HEART ANTIQUE SILVER,24,10/31/2011 14:13,2.08,16018,United Kingdom
572103,84375,SET OF 20 KIDS COOKIE CUTTERS,1,10/20/2011 15:57,2.1,17571,United Kingdom
558540,22212,FOUR HOOK  WHITE LOVEBIRDS,6,6/30/2011 12:15,2.1,17706,United Kingdom
556126,C2,CARRIAGE,1,6/9/2011 10:23,50,14911,EIRE
543280,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2/6/2011 14:56,1.95,14438,United Kingdom
555569,22795,SWEETHEART RECIPE BOOK STAND,4,6/5/2011 15:29,6.75,12727,France
567656,21810,CHRISTMAS HANGING STAR WITH BELL,3,9/21/2011 14:40,2.46,14096,United Kingdom
577057,22632,HAND WARMER RED RETROSPOT,1,11/17/2011 14:26,2.1,12748,United Kingdom
545063,20749,ASSORTED COLOUR MINI CASES,1,2/27/2011 14:26,7.95,14606,United Kingdom
540176,20725,LUNCH BAG RED RETROSPOT,100,1/5/2011 12:40,1.45,17511,United Kingdom
554348,22072,RED RETROSPOT TEA CUP AND SAUCER,4,5/24/2011 8:49,3.75,13523,United Kingdom
545062,84847,FLORAL BATHROOM SET,1,2/27/2011 14:07,3.75,12748,United Kingdom
578808,23215,JINGLE BELL HEART ANTIQUE SILVER,2,11/25/2011 13:23,2.08,16327,United Kingdom
557617,22978,PANTRY ROLLING PIN,2,6/21/2011 13:37,3.75,14543,United Kingdom
549836,22916,HERB MARKER THYME,5,4/12/2011 13:32,0.65,16814,United Kingdom
571214,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,10/14/2011 12:56,4.15,14390,United Kingdom
574032,22736,RIBBON REEL MAKING SNOWMEN,5,11/2/2011 12:37,1.65,17754,United Kingdom
570016,47566,PARTY BUNTING,8,10/7/2011 10:06,4.95,14911,EIRE
561473,22993,SET OF 4 PANTRY JELLY MOULDS,12,7/27/2011 13:17,1.25,15078,United Kingdom
560996,21386,IVORY HANGING DECORATION  EGG,24,7/22/2011 13:53,0.19,17625,United Kingdom
563836,21135,VICTORIAN  METAL POSTCARD SPRING,8,8/19/2011 12:56,1.69,15938,United Kingdom
545690,21070,VINTAGE BILLBOARD MUG,2,3/6/2011 12:46,1.25,13263,United Kingdom
559526,22082,RIBBON REEL STRIPES DESIGN,1,7/10/2011 11:19,1.65,15756,United Kingdom
567311,20971,PINK BLUE FELT CRAFT TRINKET BOX,24,9/19/2011 13:45,1.06,13777,United Kingdom
568671,22950,36 DOILIES VINTAGE CHRISTMAS,12,9/28/2011 13:13,1.45,13139,United Kingdom
557293,48111,DOORMAT 3 SMILEY CATS,2,6/19/2011 13:26,7.95,16326,United Kingdom
577511,23227,FILIGREE HEART BUTTERFLY WHITE,2,11/20/2011 12:53,1.25,17561,United Kingdom
573996,22945,CHRISTMAS METAL TAGS ASSORTED,24,11/2/2011 11:37,0.85,16747,United Kingdom
567167,72232,FENG SHUI PILLAR CANDLE,12,9/18/2011 12:21,0.19,15547,United Kingdom
575269,21908,CHOCOLATE THIS WAY METAL SIGN,12,11/9/2011 12:08,2.1,17865,United Kingdom
580667,23118,PARISIENNE JEWELLERY DRAWER,1,12/5/2011 14:19,7.5,15031,United Kingdom
544160,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,12,2/16/2011 12:49,0.85,16494,United Kingdom
579399,23571,TRADITIONAL NAUGHTS & CROSSES,3,11/29/2011 12:09,1.65,13137,United Kingdom
577095,21121,SET/10 RED POLKADOT PARTY CANDLES,2,11/17/2011 16:39,1.25,15867,United Kingdom
550662,22652,TRAVEL SEWING KIT,10,4/20/2011 9:29,1.65,15078,United Kingdom
581496,22465,HANGING METAL STAR LANTERN,12,12/9/2011 10:20,0.79,16558,United Kingdom
559200,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,7/7/2011 10:36,2.1,13291,United Kingdom
540353,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,1/6/2011 14:53,1.95,13764,United Kingdom
537781,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,12/8/2010 12:46,1.95,17341,United Kingdom
549126,21212,PACK OF 72 RETROSPOT CAKE CASES,1,4/6/2011 14:23,0.55,16031,United Kingdom
578520,22592,CARDHOLDER HOLLY WREATH METAL,4,11/24/2011 13:57,3.75,14591,United Kingdom
564647,23240,SET OF 4 KNICK KNACK TINS DOILY,1,8/26/2011 13:56,4.15,17920,United Kingdom
576249,47591D,PINK FAIRY CAKE CHILDRENS APRON,5,11/14/2011 13:47,1.95,17811,United Kingdom
578289,23406,HOME SWEET HOME KEY HOLDER,1,11/23/2011 14:07,6.25,17841,United Kingdom
543198,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2/4/2011 12:37,2.55,16109,United Kingdom
581395,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,12/8/2011 13:18,2.95,16892,United Kingdom
545340,47570B,TEA TIME TABLE CLOTH,2,3/2/2011 08:41,10.65,15416,United Kingdom
539488,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,12/20/2010 9:37,3.75,12377,Switzerland
569556,23199,JUMBO BAG APPLES,10,10/5/2011 08:50,2.08,14936,Channel Islands
536743,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,12/2/2010 13:32,11.95,17964,United Kingdom
549734,85040A,S/4 PINK FLOWER CANDLES IN BOWL,6,4/11/2011 17:12,1.65,16409,United Kingdom
569231,22049,WRAP CHRISTMAS SCREEN PRINT,25,10/2/2011 15:18,0.19,13379,United Kingdom
569261,22565,FELTCRAFT HAIRBANDS PINK AND WHITE,4,10/3/2011 11:34,0.85,17321,United Kingdom
563844,21668,RED STRIPE CERAMIC DRAWER KNOB,12,8/19/2011 14:04,1.25,17725,United Kingdom
539659,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/21/2010 9:47,0.85,15034,United Kingdom
554382,20698,LITTLE PINK MONSTER SOFT TOY,3,5/24/2011 11:55,2.55,17365,United Kingdom
574143,22584,PACK OF 6 PANNETONE GIFT BOXES,1,11/3/2011 11:27,2.55,18041,United Kingdom
547867,85049C,ROMANTIC PINKS RIBBONS,2,3/27/2011 13:56,1.25,13357,United Kingdom
579991,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,12/1/2011 11:20,1.25,13159,United Kingdom
539761,22378,WALL TIDY RETROSPOT,20,12/22/2010 10:29,0.85,17593,United Kingdom
581251,22193,RED DINER WALL CLOCK,2,12/8/2011 11:02,8.5,18210,United Kingdom
559928,21199,PINK  HEART CONFETTI IN TUBE,12,7/14/2011 8:52,1.65,12405,Finland
571909,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,10/19/2011 15:08,2.95,15006,United Kingdom
568528,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,9/27/2011 13:32,2.49,13979,United Kingdom
552878,22962,JAM JAR WITH PINK LID,24,5/12/2011 09:54,0.85,12625,Germany
549983,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,4/13/2011 15:55,2.95,16348,United Kingdom
571069,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,10/13/2011 15:15,1.25,13668,United Kingdom
572721,22867,HAND WARMER BIRD DESIGN,12,10/25/2011 15:07,2.1,16201,United Kingdom
578814,23320,GIANT 50'S CHRISTMAS CRACKER,1,11/25/2011 13:40,2.89,12748,United Kingdom
537775,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,12/8/2010 12:41,2.1,17722,United Kingdom
564342,21327,SKULLS WRITING SET,2,8/24/2011 14:53,1.65,16340,United Kingdom
577741,22551,PLASTERS IN TIN SPACEBOY,12,11/21/2011 13:40,1.65,12921,United Kingdom
551286,47566,PARTY BUNTING,12,4/27/2011 14:16,4.95,13767,United Kingdom
545054,84452,METAL RABBIT LADDER EASTER,2,2/27/2011 12:41,0.85,14472,United Kingdom
568993,22381,TOY TIDY PINK POLKADOT,5,9/29/2011 16:51,2.1,15062,United Kingdom
561258,23213,STAR WREATH DECORATION WITH BELL,24,7/26/2011 12:03,1.25,15513,United Kingdom
561899,22070,SMALL RED RETROSPOT MUG IN BOX,12,7/31/2011 15:26,3.39,17173,United Kingdom
570210,22908,PACK OF 20 NAPKINS RED APPLES,2,10/9/2011 10:48,0.85,13259,United Kingdom
564181,23324,RUSTIC STRAWBERRY JAM POT LARGE,12,8/23/2011 14:53,2.08,13862,United Kingdom
576876,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,11/16/2011 16:42,3.95,16804,United Kingdom
554162,23204,CHARLOTTE BAG APPLES DESIGN,10,5/23/2011 11:52,0.85,16722,United Kingdom
568166,21829,DINOSAUR KEYRINGS ASSORTED,36,9/25/2011 12:45,0.21,14800,United Kingdom
578093,C2,CARRIAGE,1,11/22/2011 17:21,50,14911,EIRE
569686,POST,POSTAGE,2,10/5/2011 14:50,18,12719,France
577089,23313,VINTAGE CHRISTMAS BUNTING,3,11/17/2011 15:59,4.95,12841,United Kingdom
578812,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,11/25/2011 13:30,2.25,13332,United Kingdom
560928,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/22/2011 10:00,1.69,14852,United Kingdom
539462,22064,PINK DOUGHNUT TRINKET POT,12,12/19/2010 11:19,1.65,14032,United Kingdom
547689,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,3/24/2011 14:55,8.5,17757,United Kingdom
572065,21843,RED RETROSPOT CAKE STAND,1,10/20/2011 13:06,10.95,12556,Spain
548987,22822,CREAM WALL PLANTER HEART SHAPED,2,4/5/2011 12:50,5.95,14535,United Kingdom
538035,21479,WHITE SKULL HOT WATER BOTTLE,2,12/9/2010 13:03,3.75,16065,United Kingdom
537607,21484,CHICK GREY HOT WATER BOTTLE,2,12/7/2010 13:18,3.45,15965,United Kingdom
570442,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,10/10/2011 14:37,1.65,16549,United Kingdom
540372,21616,4 PEAR BOTANICAL DINNER CANDLES,12,1/6/2011 16:41,1.25,13081,United Kingdom
566750,22193,RED DINER WALL CLOCK,12,9/14/2011 15:41,7.65,15380,United Kingdom
572035,22847,BREAD BIN DINER STYLE IVORY,12,10/20/2011 12:03,14.95,14646,Netherlands
560845,20712,JUMBO BAG WOODLAND ANIMALS,10,7/21/2011 12:29,2.08,15570,United Kingdom
577295,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,11/18/2011 12:46,3.75,12682,France
550942,22178,VICTORIAN GLASS HANGING T-LIGHT,12,4/21/2011 15:51,1.25,16587,United Kingdom
570016,23314,VINTAGE CHRISTMAS TABLECLOTH,2,10/7/2011 10:06,12.5,14911,EIRE
563819,82582,AREA PATROLLED METAL SIGN,72,8/19/2011 11:56,1.85,14062,United Kingdom
553650,85132A,CHARLIE + LOLA BISCUITS TINS,12,5/18/2011 11:02,1.95,14731,United Kingdom
569556,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,10/5/2011 08:50,0.55,14936,Channel Islands
575838,22681,FRENCH BLUE METAL DOOR SIGN 6,10,11/11/2011 11:38,1.25,13999,United Kingdom
573542,22574,HEART WOODEN CHRISTMAS DECORATION,12,10/31/2011 13:03,0.85,14702,United Kingdom
562579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/7/2011 13:30,2.55,16950,United Kingdom
554142,23300,GARDENERS KNEELING PAD CUP OF TEA,12,5/23/2011 10:38,1.65,15288,United Kingdom
558419,23080,RED METAL BOX TOP SECRET,2,6/29/2011 11:41,8.25,17702,United Kingdom
563017,20978,36 PENCILS TUBE SKULLS,16,8/11/2011 12:48,1.25,13198,United Kingdom
554494,82600,NO SINGING METAL SIGN,1,5/24/2011 14:00,2.1,16327,United Kingdom
562517,84978,HANGING HEART JAR T-LIGHT HOLDER,6,8/5/2011 12:27,1.25,15719,United Kingdom
577524,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,11/20/2011 13:33,2.95,16905,United Kingdom
552978,20726,LUNCH BAG WOODLAND,100,5/12/2011 14:46,1.45,12590,Germany
541205,22726,ALARM CLOCK BAKELIKE GREEN,1,1/14/2011 12:23,3.75,18106,United Kingdom
578324,23219,LAUREL STAR ANTIQUE SILVER,6,11/23/2011 17:32,1.25,17530,United Kingdom
571213,20727,LUNCH BAG  BLACK SKULL.,10,10/14/2011 12:55,1.65,13995,United Kingdom
558872,23250,VINTAGE RED TRIM ENAMEL BOWL,12,7/4/2011 13:19,1.25,17464,United Kingdom
550255,22794,SWEETHEART WIRE MAGAZINE RACK,6,4/15/2011 11:47,7.95,13468,United Kingdom
563432,23005,TRAVEL CARD WALLET I LOVE LONDON,6,8/16/2011 12:12,0.42,16713,United Kingdom
575969,22115,METAL SIGN EMPIRE TEA,3,11/13/2011 12:47,0.79,13571,United Kingdom
558749,85132C,CHARLIE AND LOLA FIGURES TINS,1,7/3/2011 10:28,1.95,16326,United Kingdom
552694,23175,REGENCY MILK JUG PINK,6,5/10/2011 15:25,3.25,12749,United Kingdom
553173,22971,QUEENS GUARD COFFEE MUG,6,5/13/2011 17:34,2.55,17400,United Kingdom
574683,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,11/6/2011 12:50,0.85,16372,United Kingdom
544824,22301,COFFEE MUG CAT + BIRD DESIGN,6,2/24/2011 9:32,2.55,17139,United Kingdom
563922,22971,QUEENS GUARD COFFEE MUG,1,8/21/2011 14:10,2.55,14529,United Kingdom
547083,85094,CANDY SPOT EGG WARMER RABBIT,11,3/20/2011 15:21,0.19,15452,United Kingdom
570679,47585A,PINK FAIRY CAKE CUSHION COVER,4,10/11/2011 15:26,3.75,17769,United Kingdom
572552,22573,STAR WOODEN CHRISTMAS DECORATION,2,10/24/2011 17:07,1.63,14096,United Kingdom
546739,22768,FAMILY PHOTO FRAME CORNICE,16,3/16/2011 12:12,8.5,17511,United Kingdom
575700,23501,KEY RING BASEBALL BOOT UNION JACK,20,11/10/2011 16:58,1.25,15111,United Kingdom
552333,22424,ENAMEL BREAD BIN CREAM,4,5/9/2011 10:38,12.75,15039,United Kingdom
566495,23239,SET OF 4 KNICK KNACK TINS POPPIES,3,9/13/2011 11:14,4.15,15529,United Kingdom
580893,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,12/6/2011 12:38,1.25,17290,United Kingdom
563538,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,2,8/17/2011 11:48,2.55,17841,United Kingdom
571214,22571,ROCKING HORSE RED CHRISTMAS,20,10/14/2011 12:56,0.85,14390,United Kingdom
543523,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2/9/2011 12:07,0.85,12971,United Kingdom
569246,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,10/3/2011 09:57,2.46,14096,United Kingdom
571558,23263,SET OF 3 WOODEN HEART DECORATIONS,12,10/18/2011 9:30,1.25,17730,United Kingdom
574714,23392,SPACEBOY ROCKET LOLLY MAKERS,2,11/6/2011 14:29,2.08,15427,United Kingdom
556245,22916,HERB MARKER THYME,1,6/9/2011 16:10,0.65,17841,United Kingdom
565756,21165,BEWARE OF THE CAT METAL SIGN,18,9/6/2011 13:20,1.69,18230,United Kingdom
577062,84987,SET OF 36 TEATIME PAPER DOILIES,12,11/17/2011 14:40,1.45,18221,United Kingdom
575046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/8/2011 12:09,2.55,15039,United Kingdom
571247,23490,T-LIGHT HOLDER HANGING LOVE BIRD,12,10/14/2011 16:04,3.75,15826,United Kingdom
575141,21931,JUMBO STORAGE BAG SUKI,20,11/8/2011 15:35,2.08,15615,United Kingdom
576696,21158,MOODY GIRL DOOR HANGER,2,11/16/2011 12:26,0.39,16669,United Kingdom
548553,21535,RED RETROSPOT SMALL MILK JUG,6,4/1/2011 09:19,2.55,12523,France
553404,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,5/17/2011 8:34,1.25,14952,United Kingdom
580044,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,12/1/2011 12:36,3.75,14869,United Kingdom
542538,22303,COFFEE MUG APPLES DESIGN,6,1/28/2011 13:54,2.55,15079,United Kingdom
571187,POST,POSTAGE,3,10/14/2011 11:39,18,12380,Belgium
573029,22634,CHILDS BREAKFAST SET SPACEBOY,1,10/27/2011 13:33,9.95,14971,United Kingdom
571185,22960,JAM MAKING SET WITH JARS,6,10/14/2011 11:15,4.25,13047,United Kingdom
563555,16169M,WRAP DAISY CARPET,25,8/17/2011 13:21,0.42,16755,United Kingdom
551014,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,4/26/2011 11:04,0.42,13209,United Kingdom
574907,21238,RED RETROSPOT CUP,8,11/7/2011 15:33,0.85,17043,United Kingdom
556216,21155,RED RETROSPOT PEG BAG,12,6/9/2011 14:15,2.55,15252,United Kingdom
560452,POST,POSTAGE,1,7/19/2011 9:51,18,12682,France
571747,23343,JUMBO BAG VINTAGE CHRISTMAS,10,10/19/2011 10:59,2.08,13849,United Kingdom
538636,22969,HOMEMADE JAM SCENTED CANDLES,12,12/13/2010 13:50,1.45,14639,United Kingdom
544317,20837,FRENCH FLORAL CUSHION COVER,12,2/17/2011 14:51,2.95,18138,United Kingdom
553711,23118,PARISIENNE JEWELLERY DRAWER,4,5/18/2011 15:39,7.5,13552,United Kingdom
553894,22112,CHOCOLATE HOT WATER BOTTLE,6,5/19/2011 17:15,4.95,13658,United Kingdom
552820,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,5/11/2011 12:53,0.42,16644,United Kingdom
557627,16218,CARTOON  PENCIL SHARPENERS,240,6/21/2011 14:30,0.06,12583,France
580061,22633,HAND WARMER UNION JACK,24,12/1/2011 13:27,2.1,14051,United Kingdom
547020,22197,SMALL POPCORN HOLDER,72,3/18/2011 15:42,0.85,17017,United Kingdom
541784,22560,TRADITIONAL MODELLING CLAY,8,1/21/2011 12:37,1.25,17277,United Kingdom
556882,23298,SPOTTY BUNTING,4,6/15/2011 12:21,4.95,14395,United Kingdom
580660,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,12/5/2011 13:49,4.25,16592,United Kingdom
558754,22435,SET OF 9 HEART SHAPED BALLOONS,5,7/3/2011 12:10,1.25,15518,United Kingdom
537144,22112,CHOCOLATE HOT WATER BOTTLE,1,12/5/2010 13:00,4.95,15880,United Kingdom
569580,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,10/5/2011 11:16,0.79,15039,United Kingdom
577606,23473,WOODLAND SMALL RED FELT HEART,12,11/21/2011 9:11,0.83,12462,Spain
545591,20718,RED RETROSPOT SHOPPER BAG,10,3/4/2011 10:28,1.25,17581,United Kingdom
580678,16236,KITTY PENCIL ERASERS,1,12/5/2011 14:49,0.21,18015,United Kingdom
568908,22417,PACK OF 60 SPACEBOY CAKE CASES,24,9/29/2011 13:38,0.55,16653,United Kingdom
557116,84968D,SET OF 16 VINTAGE RED CUTLERY,1,6/16/2011 16:57,12.75,15219,United Kingdom
574278,21877,HOME SWEET HOME MUG,108,11/3/2011 14:42,1.45,15814,United Kingdom
563444,21786,POLKADOT RAIN HAT,2,8/16/2011 13:50,0.42,16033,United Kingdom
537138,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,12/5/2010 12:44,2.95,17211,United Kingdom
553055,23133,LARGE IVORY HEART WALL ORGANISER,6,5/13/2011 10:35,8.25,16618,United Kingdom
536605,47567B,TEA TIME KITCHEN APRON,3,12/2/2010 08:52,5.95,13715,United Kingdom
574743,21429,RED GINGHAM ROSE JEWELLERY BOX,12,11/6/2011 16:14,1.95,15351,United Kingdom
565643,23213,STAR WREATH DECORATION WITH BELL,24,9/5/2011 15:56,1.25,13468,United Kingdom
579102,22699,ROSES REGENCY TEACUP AND SAUCER,12,11/28/2011 11:33,2.95,14911,EIRE
578942,23300,GARDENERS KNEELING PAD CUP OF TEA,1,11/27/2011 13:29,1.65,17288,United Kingdom
555626,22679,FRENCH BLUE METAL DOOR SIGN 4,10,6/6/2011 11:55,1.25,16103,United Kingdom
554160,22781,GUMBALL MAGAZINE RACK,1,5/23/2011 11:49,7.65,17841,United Kingdom
561355,23263,SET OF 3 WOODEN HEART DECORATIONS,12,7/26/2011 14:51,1.25,13090,United Kingdom
578937,21868,POTTING SHED TEA MUG,12,11/27/2011 13:03,1.65,16592,United Kingdom
573026,22564,ALPHABET STENCIL CRAFT,2,10/27/2011 13:25,1.25,17459,United Kingdom
552255,20838,FRENCH LATTICE CUSHION COVER,12,5/8/2011 10:33,0.85,14005,United Kingdom
548510,22333,RETROSPOT PARTY BAG + STICKER SET,3,3/31/2011 15:02,1.65,17861,United Kingdom
543162,22139,RETROSPOT TEA SET CERAMIC 11 PC,2,2/3/2011 18:08,4.95,17507,United Kingdom
539722,22835,HOT WATER BOTTLE I AM SO POORLY,8,12/21/2010 13:45,4.65,14911,EIRE
568147,23439,HAND WARMER RED LOVE HEART,4,9/25/2011 11:34,2.1,15044,United Kingdom
539466,47570B,TEA TIME TABLE CLOTH,2,12/19/2010 12:46,10.65,12668,Germany
577143,22426,ENAMEL WASH BOWL CREAM,4,11/18/2011 9:31,3.75,13200,United Kingdom
571912,22835,HOT WATER BOTTLE I AM SO POORLY,4,10/19/2011 15:26,4.95,17512,United Kingdom
